T1-T4-T5,0.15335365853658536,0.19781416386226477
T1-T2-T4-T5,0.15396341463414634,0.1992064418251838
T4-T1-T2-T5,0.14817073170731707,0.19138449050006098
T5-T2-T4-T1,0.16432926829268293,0.20573819444921157
T4-T5-T2-T1,0.16128048780487805,0.20132588188825448
T1-T4-T5-T2,0.16128048780487805,0.20983945074030405
T2-T5-T1-T4,0.17256097560975608,0.21289803321348288
T1-T2-T5,0.14237804878048782,0.18994029831830936
T5-T2-T1-T4,0.17256097560975608,0.21289803321348288
T4-T1-T5-T2,0.16128048780487805,0.20983945074030405
T5-T1-T2-T4,0.1695121951219512,0.20982525931366827
T2-T1-T4-T5,0.15396341463414634,0.1992064418251838
T5-T1-T4,0.16554878048780486,0.2068025844502096
T1-T5-T2-T4,0.1695121951219512,0.20982525931366827
T4-T2-T1,0.16554878048780486,0.20599958072585123
T2-T5-T4-T1,0.16432926829268293,0.20573819444921157
T4-T1-T5,0.15335365853658536,0.19781416386226477
T2-T4-T1,0.16554878048780486,0.20599958072585123
T2-T1-T4,0.1746951219512195,0.21384661457246973
T5-T4-T2-T1,0.16128048780487805,0.20132588188825448
T4-T2-T5-T1,0.15457317073170732,0.19754515381922313
T2-T1-T5-T4,0.16432926829268293,0.2036311306303
T4-T5-T1,0.16067073170731708,0.2007373007193667
T2-T1-T5,0.14237804878048782,0.18994029831830936
T1-T5-T2,0.15609756097560976,0.1947491127388054
T4-T2-T1-T5,0.1469512195121951,0.1900481201574232
T4-T5-T1-T2,0.16341463414634147,0.1997636698422019
T5-T4-T1-T2,0.16341463414634147,0.1997636698422019
T1-T4-T2,0.17317073170731706,0.22090444008155252
T4-T1-T2,0.17317073170731706,0.22090444008155252
T5-T2-T1,0.15579268292682924,0.19835693642610502
T5-T4-T1,0.16067073170731708,0.2007373007193667
T1-T2-T5-T4,0.16432926829268293,0.2036311306303
T5-T1-T2,0.15609756097560976,0.1947491127388054
T1-T2-T4,0.1746951219512195,0.21384661457246973
T1-T5-T4-T2,0.1676829268292683,0.20694677594549227
T1-T5-T4,0.16554878048780486,0.2068025844502096
T1-T4-T2-T5,0.14817073170731707,0.19138449050006098
T2-T4-T5-T1,0.15457317073170732,0.19754515381922313
T2-T4-T1-T5,0.1469512195121951,0.1900481201574232
T2-T5-T1,0.15579268292682924,0.19835693642610502
T5-T1-T4-T2,0.1676829268292683,0.20694677594549227
